instance,k,n_params,median_obj,median_time_s,n_seeds
neos-1456979,30,5,9.51,1506,3
neos-1456979,30,5,8.52,1507,4
neos-1456979,30,5,6.96,1521,5
neos-1456979,30,5,7.14,1505,6
neos-1456979,30,5,8.42,1506,7
neos-1456979,30,5,6.96,1504,8
neos-1456979,30,5,8.42,1505,9
neos-1456979,40,5,7.81,2005,0
neos-1456979,40,5,8.42,2007,1
neos-1456979,40,5,7.97,2006,2
neos-1456979,40,5,8.98,2009,3
neos-1456979,40,5,7.14,2007,4
neos-1456979,40,5,7.14,2008,5
neos-1456979,40,5,6.87,2008,6
neos-1456979,40,5,6.96,2007,7
neos-1456979,40,5,7.92,2007,8
neos-1456979,40,5,7.14,2006,9
neos-1456979,50,5,8.49,2508,0
neos-1456979,50,5,6.96,2507,1
neos-1456979,50,5,7.14,2508,2
neos-1456979,50,5,8.42,2508,3
neos-1456979,50,5,7.14,2509,4
neos-1456979,50,5,8.05,2508,5
neos-1456979,50,5,7.14,2509,6
neos-1456979,50,5,8.15,2509,7
neos-1456979,50,5,6.96,2508,8
neos-1456979,50,5,8.42,2509,9
neos-1456979,60,5,6.87,3008,0
neos-1456979,60,5,6.96,3009,1
neos-1456979,60,5,8.53,3012,2
neos-1456979,60,5,8.52,3010,3
neos-1456979,60,5,9.89,3012,4
neos-1456979,60,5,7.14,3042,5
neos-1456979,60,5,7.14,3011,6
neos-1456979,60,5,6.96,3010,7
neos-1456979,60,5,7.14,3010,8
neos-1456979,60,5,6.96,3010,9
neos-1456979,2,10,13.40,200,0
neos-1456979,2,10,7.69,200,1
neos-1456979,2,10,8.15,200,2
neos-1456979,2,10,12.93,200,3
neos-1456979,2,10,8.75,200,4
neos-1456979,2,10,7.55,200,5
neos-1456979,2,10,9.22,200,6
neos-1456979,2,10,16.34,207,7
neos-1456979,2,10,8.65,200,8
neos-1456979,2,10,6.63,200,9
neos-1456979,5,10,5.56,501,0
neos-1456979,5,10,6.18,501,1
neos-1456979,5,10,7.18,501,2
neos-1456979,5,10,9.02,501,3
neos-1456979,5,10,4.90,501,4
neos-1456979,5,10,5.95,501,5
neos-1456979,5,10,10.10,501,6
neos-1456979,5,10,7.14,501,7
neos-1456979,5,10,8.65,501,8
neos-1456979,5,10,7.13,502,9
neos-1456979,10,10,7.18,1003,0
neos-1456979,10,10,11.48,1004,1
neos-1456979,10,10,6.08,1002,2
neos-1456979,10,10,7.83,1004,3
neos-1456979,10,10,7.56,1003,4
neos-1456979,10,10,5.95,1003,5
neos-1456979,10,10,8.48,1003,6
neos-1456979,10,10,6.35,1003,7
neos-1456979,10,10,6.29,1003,8
neos-1456979,10,10,6.17,1003,9
neos-1456979,15,10,6.63,1504,0
neos-1456979,15,10,5.12,1504,1
neos-1456979,15,10,6.59,1504,2
neos-1456979,15,10,6.07,1504,3
neos-1456979,15,10,6.92,1505,4
neos-1456979,15,10,5.97,1504,5
neos-1456979,15,10,6.32,1504,6
neos-1456979,15,10,6.77,1504,7
neos-1456979,15,10,7.11,1505,8
neos-1456979,15,10,5.74,1504,9
neos-1456979,20,10,4.33,2006,0
neos-1456979,20,10,6.63,2006,1
neos-1456979,20,10,5.85,2006,2
neos-1456979,20,10,5.95,2006,3
neos-1456979,20,10,5.33,2006,4
neos-1456979,20,10,5.95,2005,5
neos-1456979,20,10,8.48,2007,6
neos-1456979,20,10,5.74,2005,7
neos-1456979,20,10,7.22,2007,8
neos-1456979,20,10,6.08,2006,9
neos-1456979,25,10,6.91,2509,0
neos-1456979,25,10,5.97,2511,1
neos-1456979,25,10,3.90,2506,2
neos-1456979,25,10,7.00,2509,3
neos-1456979,25,10,4.23,2507,4
neos-1456979,25,10,5.97,2508,5
neos-1456979,25,10,6.46,2508,6
neos-1456979,25,10,7.14,2508,7
neos-1456979,25,10,5.12,2507,8
neos-1456979,25,10,5.56,2508,9
neos-1456979,30,10,3.93,3011,0
neos-1456979,30,10,5.97,3009,1
neos-1456979,30,10,8.18,3014,2
neos-1456979,30,10,7.40,3012,3
neos-1456979,30,10,4.11,3011,4
neos-1456979,30,10,9.26,3013,5
neos-1456979,30,10,6.45,3010,6
neos-1456979,30,10,6.28,3010,7
neos-1456979,30,10,7.49,3010,8
neos-1456979,30,10,6.63,3013,9
neos-1456979,40,10,5.02,4011,0
neos-1456979,40,10,5.83,4013,1
neos-1456979,40,10,3.75,4010,2
neos-1456979,40,10,5.74,4011,3
neos-1456979,40,10,3.28,4087,4
neos-1456979,40,10,4.36,4015,5
neos-1456979,40,10,4.75,4014,6
neos-1456979,40,10,6.63,4011,7
neos-1456979,40,10,5.59,4012,8
neos-1456979,40,10,5.22,4011,9
neos-1456979,50,10,4.44,5015,0
neos-1456979,50,10,6.03,5018,1
neos-1456979,50,10,4.87,5013,2
neos-1456979,50,10,5.89,5017,3
neos-1456979,50,10,5.33,5014,4
neos-1456979,50,10,3.77,5014,5
neos-1456979,50,10,2.85,5013,6
neos-1456979,50,10,5.01,5021,7
neos-1456979,50,10,5.01,5014,8
neos-1456979,50,10,5.83,5014,9
neos-1456979,60,10,4.65,6016,0
neos-1456979,60,10,4.46,6018,1
neos-1456979,60,10,5.62,6019,2
neos-1456979,60,10,2.95,6016,3
neos-1456979,60,10,3.95,6020,4
neos-1456979,60,10,3.95,6026,5
neos-1456979,60,10,4.23,6016,6
neos-1456979,60,10,4.08,6043,7
neos-1456979,60,10,4.66,6017,8
neos-1456979,60,10,5.22,6016,9
neos-1456979,2,20,7.99,401,0
neos-1456979,2,20,8.84,401,1
neos-1456979,2,20,4.75,401,2
neos-1456979,2,20,4.87,401,3
neos-1456979,2,20,5.06,401,4
neos-1456979,2,20,7.08,401,5
neos-1456979,2,20,5.46,401,6
neos-1456979,2,20,7.22,401,7
neos-1456979,2,20,5.56,401,8
neos-1456979,2,20,12.90,415,9
neos-1456979,5,20,7.25,1002,0
neos-1456979,5,20,4.46,1003,1
neos-1456979,5,20,4.75,1003,2
neos-1456979,5,20,4.47,1003,3
neos-1456979,5,20,5.06,1003,4
neos-1456979,5,20,6.48,1002,5
neos-1456979,5,20,5.97,1003,6
neos-1456979,5,20,6.15,1003,7
neos-1456979,5,20,2.84,1003,8
neos-1456979,5,20,5.25,1003,9
neos-1456979,10,20,4.94,2005,0
neos-1456979,10,20,5.02,2006,1
neos-1456979,10,20,5.22,2006,2
neos-1456979,10,20,4.61,2006,3
neos-1456979,10,20,5.06,2006,4
neos-1456979,10,20,6.21,2005,5
neos-1456979,10,20,3.98,2006,6
neos-1456979,10,20,3.95,2005,7
neos-1456979,10,20,3.91,2006,8
neos-1456979,10,20,6.30,2006,9
neos-1456979,15,20,3.39,3008,0
neos-1456979,15,20,5.00,3010,1
neos-1456979,15,20,4.78,3008,2
neos-1456979,15,20,3.67,3009,3
neos-1456979,15,20,5.06,3011,4
neos-1456979,15,20,4.31,3008,5
neos-1456979,15,20,4.10,3010,6
neos-1456979,15,20,3.56,3009,7
neos-1456979,15,20,4.52,3009,8
neos-1456979,15,20,4.07,3008,9
neos-1456979,20,20,3.11,4010,0
neos-1456979,20,20,4.76,4016,1
neos-1456979,20,20,5.62,4016,2
neos-1456979,20,20,4.26,4011,3
neos-1456979,20,20,3.39,4010,4
neos-1456979,20,20,4.24,4014,5
neos-1456979,20,20,4.91,4011,6
neos-1456979,20,20,5.34,4011,7
neos-1456979,20,20,4.39,4011,8
neos-1456979,25,20,5.18,5013,0
neos-1456979,25,20,4.41,5014,1
neos-1456979,25,20,4.35,5018,2
neos-1456979,25,20,3.79,5014,3
neos-1456979,25,20,4.24,5016,4
neos-1456979,25,20,3.55,5015,5
neos-1456979,25,20,5.14,5012,6
neos-1456979,25,20,4.71,5015,7
neos-1456979,25,20,3.69,5016,8
neos-1456979,25,20,2.27,5014,9
neos-1456979,30,20,7.73,6022,0
neos-1456979,30,20,4.14,6019,1
neos-1456979,30,20,3.41,6021,2
neos-1456979,30,20,4.09,6024,3
neos-1456979,30,20,4.71,6019,4
neos-1456979,30,20,6.16,6027,5
neos-1456979,30,20,3.70,6025,6
neos-1456979,30,20,5.62,6027,7
neos-1456979,30,20,5.17,6021,8
neos-1456979,2,30,6.67,603,0
neos-1456979,2,30,8.99,602,1
neos-1456979,2,30,8.45,603,2
neos-1456979,2,30,6.63,603,3
neos-1456979,2,30,5.06,601,4
neos-1456979,2,30,6.84,603,5
neos-1456979,2,30,5.83,602,6
neos-1456979,2,30,5.25,602,7
neos-1456979,2,30,6.50,602,8
neos-1456979,2,30,5.81,602,9
neos-1456979,25,30,7.52,7547,0
neos-1456979,25,30,4.10,7525,1
neos-1456979,25,30,4.83,7537,2
neos-1456979,25,30,5.86,7589,3
neos-1456979,25,30,3.77,7527,4
neos-1456979,25,30,5.20,7561,5
neos-1456979,25,30,5.08,7525,6
neos-1456979,25,30,8.06,7542,7
neos-1456979,25,30,4.81,7551,8
neos-1456979,25,30,3.79,7526,9
neos-1456979,2,40,6.37,804,0
neos-1456979,2,40,13.74,802,1
neos-1456979,2,40,7.13,803,2
neos-1456979,2,40,6.06,803,3
neos-1456979,2,40,5.06,804,4
neos-1456979,2,40,5.06,803,5
neos-1456979,2,40,5.53,802,6
neos-1456979,2,40,10.75,803,7
neos-1456979,2,40,5.56,803,8
neos-1456979,2,40,7.90,803,9
neos-3024952-loue,2,5,6.69,100,0
neos-3024952-loue,2,5,9.47,100,1
neos-3024952-loue,2,5,6.59,100,2
neos-3024952-loue,2,5,6.13,100,3
neos-3024952-loue,2,5,9.53,100,4
neos-3024952-loue,2,5,5.96,100,5
neos-3024952-loue,2,5,6.10,100,6
neos-3024952-loue,2,5,9.56,100,7
neos-3024952-loue,2,5,6.30,100,8
neos-3024952-loue,2,5,5.90,100,9
neos-3024952-loue,5,5,7.63,250,0
neos-3024952-loue,5,5,5.94,250,1
neos-3024952-loue,5,5,4.86,250,2
neos-3024952-loue,5,5,5.03,250,3
neos-3024952-loue,5,5,6.14,250,4
neos-3024952-loue,5,5,5.03,250,5
neos-3024952-loue,5,5,5.55,250,6
neos-3024952-loue,5,5,6.08,251,7
neos-3024952-loue,5,5,5.55,250,8
neos-3024952-loue,5,5,5.92,250,9
neos-3024952-loue,10,5,5.31,501,0
neos-3024952-loue,10,5,6.09,501,1
neos-3024952-loue,10,5,4.86,501,2
neos-3024952-loue,10,5,4.86,501,3
neos-3024952-loue,10,5,5.51,501,4
neos-3024952-loue,10,5,5.10,501,5
neos-3024952-loue,10,5,6.04,501,6
neos-3024952-loue,10,5,5.31,501,7
neos-3024952-loue,10,5,6.06,501,8
neos-3024952-loue,10,5,5.86,501,9
neos-3024952-loue,15,5,4.86,751,0
neos-3024952-loue,15,5,4.86,751,1
neos-3024952-loue,15,5,5.00,752,2
neos-3024952-loue,15,5,5.61,752,3
neos-3024952-loue,15,5,5.95,752,4
neos-3024952-loue,15,5,5.66,751,5
neos-3024952-loue,15,5,6.03,752,6
neos-3024952-loue,15,5,5.61,752,7
neos-3024952-loue,15,5,5.55,751,8
neos-3024952-loue,15,5,6.08,753,9
neos-3024952-loue,20,5,4.86,1002,0
neos-3024952-loue,20,5,5.03,1002,1
neos-3024952-loue,20,5,5.06,1002,2
neos-3024952-loue,20,5,5.51,1002,3
neos-3024952-loue,20,5,5.10,1002,4
neos-3024952-loue,20,5,5.96,1002,5
neos-3024952-loue,20,5,4.86,1002,6
neos-3024952-loue,20,5,4.86,1002,7
neos-3024952-loue,20,5,6.03,1002,8
neos-3024952-loue,20,5,4.86,1002,9
neos-3024952-loue,25,5,5.89,1253,0
neos-3024952-loue,25,5,6.04,1253,1
neos-3024952-loue,25,5,5.73,1223,2
neos-3024952-loue,25,5,5.51,1253,3
neos-3024952-loue,25,5,5.74,1253,4
neos-3024952-loue,25,5,6.37,1255,5
neos-3024952-loue,25,5,5.80,1253,6
neos-3024952-loue,25,5,4.86,1253,7
neos-3024952-loue,25,5,5.89,1253,8
neos-3024952-loue,25,5,5.92,1253,9
neos-3024952-loue,30,5,6.04,1504,0
neos-3024952-loue,30,5,5.90,1504,1
neos-3024952-loue,30,5,6.51,1504,2
neos-3024952-loue,30,5,8.27,1505,3
neos-3024952-loue,30,5,9.76,1506,4
neos-3024952-loue,30,5,4.86,1505,5
neos-3024952-loue,30,5,6.04,1504,6
neos-3024952-loue,30,5,6.14,1512,7
neos-3024952-loue,30,5,4.86,1504,8
neos-3024952-loue,30,5,6.04,1505,9
neos-3024952-loue,40,5,4.86,2005,0
neos-3024952-loue,40,5,5.55,2009,1
neos-3024952-loue,40,5,5.10,2005,2
neos-3024952-loue,40,5,7.97,2006,3
neos-3024952-loue,40,5,5.73,2005,4
neos-3024952-loue,40,5,5.58,2005,5
neos-3024952-loue,40,5,5.06,2005,6
neos-3024952-loue,40,5,5.81,2005,7
neos-3024952-loue,40,5,6.03,2005,8
neos-3024952-loue,40,5,5.51,2004,9
neos-3024952-loue,50,5,6.33,2507,0
neos-3024952-loue,50,5,4.86,2506,1
neos-3024952-loue,50,5,5.73,2507,2
neos-3024952-loue,50,5,6.04,2508,3
neos-3024952-loue,50,5,5.91,2507,4
neos-3024952-loue,50,5,5.06,2506,5
neos-3024952-loue,50,5,6.23,2507,6
neos-3024952-loue,50,5,5.61,2508,7
neos-3024952-loue,50,5,5.73,2505,8
neos-3024952-loue,50,5,6.03,2509,9
neos-3024952-loue,60,5,5.06,3007,0
neos-3024952-loue,60,5,4.86,3007,1
neos-3024952-loue,60,5,6.13,3010,2
neos-3024952-loue,60,5,6.04,3008,3
neos-3024952-loue,60,5,8.57,3011,4
neos-3024952-loue,60,5,4.86,3041,5
neos-3024952-loue,60,5,5.31,3007,6
neos-3024952-loue,60,5,5.61,3007,7
neos-3024952-loue,60,5,5.51,3007,8
neos-3024952-loue,60,5,4.86,3007,9
neos-3024952-loue,2,10,4.65,200,0
neos-3024952-loue,2,10,5.94,200,1
neos-3024952-loue,2,10,5.67,200,2
neos-3024952-loue,2,10,6.15,200,3
neos-3024952-loue,2,10,6.45,200,4
neos-3024952-loue,2,10,5.78,200,5
neos-3024952-loue,2,10,8.22,200,6
neos-3024952-loue,2,10,5.78,200,7
neos-3024952-loue,2,10,6.89,200,8
neos-3024952-loue,5,10,4.33,501,0
neos-3024952-loue,5,10,4.12,501,1
neos-3024952-loue,5,10,6.08,501,2
neos-3024952-loue,5,10,4.66,501,3
neos-3024952-loue,5,10,5.74,501,4
neos-3024952-loue,5,10,5.30,501,5
neos-3024952-loue,5,10,6.95,501,6
neos-3024952-loue,5,10,5.85,501,7
neos-3024952-loue,5,10,4.44,501,8
neos-3024952-loue,5,10,6.76,501,9
neos-3024952-loue,10,10,4.33,1002,0
neos-3024952-loue,10,10,6.46,1003,1
neos-3024952-loue,10,10,5.55,1002,2
neos-3024952-loue,10,10,6.11,1002,3
neos-3024952-loue,10,10,5.72,1003,4
neos-3024952-loue,10,10,5.81,1002,5
neos-3024952-loue,10,10,5.27,1002,6
neos-3024952-loue,10,10,5.57,1002,7
neos-3024952-loue,10,10,5.40,1002,8
neos-3024952-loue,10,10,5.80,1002,9
neos-3024952-loue,15,10,4.34,1503,0
neos-3024952-loue,15,10,4.33,1503,1
neos-3024952-loue,15,10,4.44,1504,2
neos-3024952-loue,15,10,4.70,1503,3
neos-3024952-loue,15,10,5.05,1503,4
neos-3024952-loue,15,10,5.63,1503,5
neos-3024952-loue,15,10,4.57,1504,6
neos-3024952-loue,15,10,3.71,1503,7
neos-3024952-loue,15,10,5.20,1504,8
neos-3024952-loue,15,10,5.21,1503,9
neos-3024952-loue,20,10,4.65,2004,0
neos-3024952-loue,20,10,4.12,2004,1
neos-3024952-loue,20,10,5.81,2004,2
neos-3024952-loue,20,10,4.33,2004,3
neos-3024952-loue,20,10,3.39,2004,4
neos-3024952-loue,20,10,5.05,2004,5
neos-3024952-loue,20,10,4.36,2005,6
neos-3024952-loue,20,10,4.33,2004,7
neos-3024952-loue,20,10,5.96,2004,8
neos-3024952-loue,20,10,4.56,2004,9
neos-3024952-loue,25,10,4.73,2505,0
neos-3024952-loue,25,10,4.31,2528,1
neos-3024952-loue,25,10,5.02,2506,2
neos-3024952-loue,25,10,4.99,2516,3
neos-3024952-loue,25,10,5.58,2505,4
neos-3024952-loue,25,10,5.83,2505,5
neos-3024952-loue,25,10,4.40,2507,6
neos-3024952-loue,25,10,4.63,2506,7
neos-3024952-loue,25,10,4.41,2505,8
neos-3024952-loue,25,10,4.56,2505,9
neos-3024952-loue,30,10,4.33,3008,0
neos-3024952-loue,30,10,3.59,3006,1
neos-3024952-loue,30,10,7.03,3015,2
neos-3024952-loue,30,10,6.10,3010,3
neos-3024952-loue,30,10,5.46,3020,4
neos-3024952-loue,30,10,11.00,3013,5
neos-3024952-loue,30,10,3.82,3007,6
neos-3024952-loue,30,10,4.72,3012,7
neos-3024952-loue,30,10,5.44,3013,8
neos-3024952-loue,30,10,6.60,3013,9
neos-3024952-loue,40,10,4.12,4008,0
neos-3024952-loue,40,10,4.34,4009,1
neos-3024952-loue,40,10,4.56,4009,2
neos-3024952-loue,40,10,3.74,4007,3
neos-3024952-loue,40,10,4.69,4010,4
neos-3024952-loue,40,10,6.04,4017,5
neos-3024952-loue,40,10,4.41,4008,6
neos-3024952-loue,40,10,3.58,4008,7
neos-3024952-loue,40,10,3.46,4012,8
neos-3024952-loue,40,10,4.69,4010,9
neos-3024952-loue,50,10,3.67,5010,0
neos-3024952-loue,50,10,4.72,5019,1
neos-3024952-loue,50,10,3.01,5011,2
neos-3024952-loue,50,10,4.68,5013,3
neos-3024952-loue,50,10,3.58,5010,4
neos-3024952-loue,50,10,4.56,5017,5
neos-3024952-loue,50,10,2.70,5010,6
neos-3024952-loue,50,10,4.02,5009,7
neos-3024952-loue,50,10,4.12,5010,8
neos-3024952-loue,50,10,4.56,5012,9
neos-3024952-loue,60,10,4.12,6012,0
neos-3024952-loue,60,10,3.46,6013,1
neos-3024952-loue,60,10,4.99,6013,2
neos-3024952-loue,60,10,4.33,6013,3
neos-3024952-loue,60,10,4.42,6014,4
neos-3024952-loue,60,10,3.46,6012,5
neos-3024952-loue,60,10,4.12,6012,6
neos-3024952-loue,60,10,3.67,6013,7
neos-3024952-loue,60,10,4.66,6021,8
neos-3024952-loue,60,10,3.16,6013,9
neos-3024952-loue,2,20,6.26,401,0
neos-3024952-loue,2,20,6.50,401,1
neos-3024952-loue,2,20,5.38,401,2
neos-3024952-loue,2,20,5.48,401,3
neos-3024952-loue,2,20,6.77,401,4
neos-3024952-loue,2,20,5.94,401,5
neos-3024952-loue,2,20,3.84,401,6
neos-3024952-loue,2,20,5.27,401,7
neos-3024952-loue,2,20,5.82,401,8
neos-3024952-loue,5,20,6.29,1004,0
neos-3024952-loue,5,20,2.24,1002,1
neos-3024952-loue,5,20,1.83,1002,2
neos-3024952-loue,5,20,1.71,1002,3
neos-3024952-loue,5,20,2.87,1002,4
neos-3024952-loue,5,20,2.08,1002,5
neos-3024952-loue,5,20,4.66,1003,6
neos-3024952-loue,5,20,5.77,1003,7
neos-3024952-loue,5,20,4.75,1003,8
neos-3024952-loue,5,20,2.46,1003,9
neos-3024952-loue,10,20,2.38,2005,0
neos-3024952-loue,10,20,2.97,2005,1
neos-3024952-loue,10,20,1.79,2004,2
neos-3024952-loue,10,20,4.99,2005,3
neos-3024952-loue,10,20,4.34,2004,4
neos-3024952-loue,10,20,2.56,2004,5
neos-3024952-loue,10,20,1.79,2005,6
neos-3024952-loue,10,20,2.59,2004,7
neos-3024952-loue,10,20,3.09,2004,8
neos-3024952-loue,10,20,3.99,2005,9
neos-3024952-loue,15,20,3.08,3008,0
neos-3024952-loue,15,20,2.99,3006,1
neos-3024952-loue,15,20,1.68,3008,2
neos-3024952-loue,15,20,1.68,3007,3
neos-3024952-loue,15,20,2.46,3007,4
neos-3024952-loue,15,20,1.83,3008,5
neos-3024952-loue,15,20,3.41,3007,6
neos-3024952-loue,15,20,3.39,3011,7
neos-3024952-loue,15,20,1.26,3007,8
neos-3024952-loue,15,20,2.52,3008,9
neos-3024952-loue,20,20,2.55,4012,0
neos-3024952-loue,20,20,2.56,4011,1
neos-3024952-loue,20,20,3.16,4011,2
neos-3024952-loue,20,20,1.09,4009,3
neos-3024952-loue,20,20,5.13,4011,4
neos-3024952-loue,20,20,2.21,4010,5
neos-3024952-loue,20,20,2.83,4011,6
neos-3024952-loue,20,20,2.26,4008,7
neos-3024952-loue,20,20,1.73,4009,8
neos-3024952-loue,25,20,1.41,5013,0
neos-3024952-loue,25,20,3.20,5013,1
neos-3024952-loue,25,20,2.27,5013,2
neos-3024952-loue,25,20,1.75,5012,3
neos-3024952-loue,25,20,3.09,5012,4
neos-3024952-loue,25,20,1.81,5012,5
neos-3024952-loue,25,20,1.79,5012,6
neos-3024952-loue,25,20,2.75,5011,7
neos-3024952-loue,25,20,1.56,5012,8
neos-3024952-loue,30,20,5.69,6095,0
neos-3024952-loue,30,20,4.04,6016,1
neos-3024952-loue,30,20,3.16,6025,2
neos-3024952-loue,30,20,4.73,6021,3
neos-3024952-loue,30,20,4.95,6024,4
neos-3024952-loue,30,20,2.24,6017,5
neos-3024952-loue,30,20,1.82,6024,6
neos-3024952-loue,30,20,3.21,6024,7
neos-3024952-loue,2,30,5.40,602,0
neos-3024952-loue,2,30,2.21,601,1
neos-3024952-loue,2,30,10.53,602,2
neos-3024952-loue,2,30,2.96,602,3
neos-3024952-loue,2,30,4.78,602,4
neos-3024952-loue,2,30,5.42,602,5
neos-3024952-loue,2,30,2.22,602,6
neos-3024952-loue,2,30,4.55,601,7
neos-3024952-loue,2,30,7.67,602,8
neos-3024952-loue,2,30,5.36,602,9
neos-3024952-loue,25,30,5.74,7594,0
neos-3024952-loue,25,30,3.56,7524,1
neos-3024952-loue,25,30,4.95,7526,2
neos-3024952-loue,25,30,3.10,7572,3
neos-3024952-loue,25,30,5.74,7531,4
neos-3024952-loue,25,30,5.91,7545,5
neos-3024952-loue,25,30,1.77,7527,6
neos-3024952-loue,25,30,5.78,7533,7
neos-3024952-loue,25,30,4.84,7538,8
neos-3024952-loue,25,30,2.20,7521,9
neos-3024952-loue,2,40,5.74,802,0
neos-3024952-loue,2,40,2.55,802,1
neos-3024952-loue,2,40,3.56,803,2
neos-3024952-loue,2,40,2.51,802,3
neos-3024952-loue,2,40,2.50,805,4
neos-3024952-loue,2,40,6.46,802,5
neos-3024952-loue,2,40,2.35,802,6
neos-3024952-loue,2,40,8.59,803,7
neos-3024952-loue,2,40,7.64,802,8
neos-3024952-loue,2,40,4.84,803,9
neos-4387871-tavua,2,5,21.24,100,0
neos-4387871-tavua,2,5,27.40,101,1
neos-4387871-tavua,2,5,21.36,100,2
neos-4387871-tavua,2,5,20.67,100,3
neos-4387871-tavua,2,5,20.86,100,4
neos-4387871-tavua,2,5,21.43,100,5
neos-4387871-tavua,2,5,20.45,100,6
neos-4387871-tavua,2,5,20.31,100,7
neos-4387871-tavua,2,5,21.74,100,8
neos-4387871-tavua,2,5,21.21,100,9
neos-4387871-tavua,5,5,20.50,250,0
neos-4387871-tavua,5,5,21.63,251,1
neos-4387871-tavua,5,5,20.67,250,2
neos-4387871-tavua,5,5,20.67,250,3
neos-4387871-tavua,5,5,20.86,250,4
neos-4387871-tavua,5,5,20.78,250,5
neos-4387871-tavua,5,5,20.67,250,6
neos-4387871-tavua,5,5,20.56,250,7
neos-4387871-tavua,5,5,20.95,250,8
neos-4387871-tavua,5,5,20.67,250,9
neos-4387871-tavua,10,5,20.50,501,0
neos-4387871-tavua,10,5,20.07,501,1
neos-4387871-tavua,10,5,20.16,501,2
neos-4387871-tavua,10,5,20.31,501,3
neos-4387871-tavua,10,5,20.78,501,4
neos-4387871-tavua,10,5,20.86,501,5
neos-4387871-tavua,10,5,20.56,501,6
neos-4387871-tavua,10,5,21.20,501,7
neos-4387871-tavua,10,5,20.95,501,8
neos-4387871-tavua,10,5,20.78,501,9
neos-4387871-tavua,15,5,20.50,751,0
neos-4387871-tavua,15,5,20.78,751,1
neos-4387871-tavua,15,5,20.16,751,2
neos-4387871-tavua,15,5,20.86,751,3
neos-4387871-tavua,15,5,20.78,751,4
neos-4387871-tavua,15,5,20.78,752,5
neos-4387871-tavua,15,5,21.44,752,6
neos-4387871-tavua,15,5,20.16,752,7
neos-4387871-tavua,15,5,20.43,751,8
neos-4387871-tavua,15,5,20.31,751,9
neos-4387871-tavua,20,5,20.31,1002,0
neos-4387871-tavua,20,5,20.67,1002,1
neos-4387871-tavua,20,5,20.16,1002,2
neos-4387871-tavua,20,5,20.86,1002,3
neos-4387871-tavua,20,5,20.67,1002,4
neos-4387871-tavua,20,5,20.16,1002,5
neos-4387871-tavua,20,5,20.16,1002,6
neos-4387871-tavua,20,5,20.95,1002,7
neos-4387871-tavua,20,5,20.86,1002,8
neos-4387871-tavua,20,5,20.31,1002,9
neos-4387871-tavua,25,5,20.56,1254,0
neos-4387871-tavua,25,5,21.63,1257,1
neos-4387871-tavua,25,5,20.43,1253,2
neos-4387871-tavua,25,5,20.50,1253,3
neos-4387871-tavua,25,5,20.07,1253,4
neos-4387871-tavua,25,5,20.78,1253,5
neos-4387871-tavua,25,5,20.43,1269,6
neos-4387871-tavua,25,5,20.67,1253,7
neos-4387871-tavua,25,5,19.99,1252,8
neos-4387871-tavua,25,5,21.43,1253,9
neos-4387871-tavua,30,5,20.67,1504,0
neos-4387871-tavua,30,5,21.44,1505,1
neos-4387871-tavua,30,5,22.28,1504,2
neos-4387871-tavua,30,5,20.31,1504,3
neos-4387871-tavua,30,5,20.07,1503,4
neos-4387871-tavua,30,5,20.07,1503,5
neos-4387871-tavua,30,5,20.31,1503,6
neos-4387871-tavua,30,5,20.78,1504,7
neos-4387871-tavua,30,5,20.56,1503,8
neos-4387871-tavua,40,5,20.07,2005,0
neos-4387871-tavua,40,5,20.43,2005,1
neos-4387871-tavua,40,5,20.78,2005,2
neos-4387871-tavua,40,5,21.07,2006,3
neos-4387871-tavua,40,5,20.56,2005,4
neos-4387871-tavua,40,5,19.91,2004,5
neos-4387871-tavua,40,5,20.67,2005,6
neos-4387871-tavua,40,5,20.50,2005,7
neos-4387871-tavua,40,5,20.78,2004,8
neos-4387871-tavua,40,5,21.20,2006,9
neos-4387871-tavua,50,5,20.43,2506,0
neos-4387871-tavua,50,5,20.16,2506,1
neos-4387871-tavua,50,5,20.78,2507,2
neos-4387871-tavua,50,5,20.95,2507,3
neos-4387871-tavua,50,5,19.94,2506,4
neos-4387871-tavua,50,5,19.94,2506,5
neos-4387871-tavua,50,5,20.07,2507,6
neos-4387871-tavua,50,5,19.99,2506,7
neos-4387871-tavua,50,5,20.86,2506,8
neos-4387871-tavua,50,5,20.50,2506,9
neos-4387871-tavua,60,5,19.91,3007,0
neos-4387871-tavua,60,5,19.94,3007,1
neos-4387871-tavua,60,5,22.00,3011,2
neos-4387871-tavua,60,5,20.56,3009,3
neos-4387871-tavua,60,5,19.99,3008,4
neos-4387871-tavua,60,5,20.07,3007,5
neos-4387871-tavua,60,5,19.99,3007,6
neos-4387871-tavua,60,5,20.16,3008,7
neos-4387871-tavua,60,5,20.50,3008,8
neos-4387871-tavua,60,5,20.07,3008,9
neos-4387871-tavua,2,10,20.86,200,0
neos-4387871-tavua,2,10,21.63,200,1
neos-4387871-tavua,2,10,21.50,200,2
neos-4387871-tavua,2,10,21.63,200,3
neos-4387871-tavua,2,10,20.94,200,4
neos-4387871-tavua,2,10,20.78,200,5
neos-4387871-tavua,2,10,20.64,200,6
neos-4387871-tavua,2,10,20.67,200,7
neos-4387871-tavua,2,10,20.09,200,8
neos-4387871-tavua,2,10,20.64,200,9
neos-4387871-tavua,5,10,20.95,501,0
neos-4387871-tavua,5,10,20.61,501,1
neos-4387871-tavua,5,10,21.63,501,2
